,SensorId, TimeStamp (s), AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g),Class
25287,1,20.84,0.53301495,-0.86773729,-0.09680863,12.03320408,6.35095024,-55.77750397,-38.20520401,-1.31540489,-109.1786041,-4.25067472,18.71339798,-14.39275551,0.97900474,0.01595147,-0.16577251,0.11753686,-0.25698251,-0.05962171,-0.10925026,2
25288,3,20.8401,0.17499028,-0.98275763,0.10612824,-41.49465179,-11.96088219,47.34109879,-19.14644814,29.40660667,-71.29494476,14.02118111,15.37937164,124.140831,-0.47513342,-0.06068468,0.16907193,0.86138284,0.03881332,0.00339307,0.0134995,2
25289,1,20.85,0.55495626,-0.85321182,-0.11383975,11.67228603,7.81149721,-61.75823212,-38.23443222,0.90616781,-108.6816711,-4.11741829,19.33367729,-14.32643795,0.97822756,0.01421169,-0.17091656,0.11686119,-0.26828706,-0.07848337,-0.12228546,2
25290,3,20.8501,0.12179988,-0.9881978,0.12517831,-40.78050232,-7.25019407,49.93558502,-19.99415398,29.28968048,-71.11955261,13.57462788,14.89573097,123.9893112,-0.47585535,-0.05861776,0.16390373,0.86212605,0.08378682,0.02987653,0.01534678,2
25291,1,20.86,0.52681684,-0.84388512,-0.14588338,14.26904583,9.75980473,-69.4387207,-37.50365448,1.31540489,-108.7693634,-5.07095909,22.90382385,-14.14722347,0.97276139,0.01860149,-0.20218047,0.11185824,-0.21700908,-0.10876528,-0.12286322,2
25292,3,20.8601,0.10619397,-1.00567305,0.09273046,-40.355896,-3.08707643,49.42608261,-19.99415398,29.28968048,-71.11955261,13.1433115,14.41203213,123.8854828,-0.47624156,-0.05656355,0.15881039,0.86300284,0.08992425,0.00682799,0.03410422,2
25293,1,20.87,0.52320027,-0.87225759,-0.08206455,14.21062088,-16.89404678,-72.2681427,-36.97749329,0.52616191,-108.9447556,-5.00725651,23.61808968,-14.36163521,0.97134823,0.01686562,-0.20819637,0.11336906,-0.16830747,-0.03581097,-0.07257566,2
25294,3,20.8701,0.13348003,-1.02467012,0.10466943,-37.79008865,-2.18269253,47.43535614,-20.08184814,27.97427559,-70.9733963,12.74215603,13.94630814,123.7980804,-0.47653922,-0.05454962,0.15399376,0.8638407,0.05372614,0.02755247,0.04614534,2
25295,1,20.88,0.39896518,-0.84903955,0.05855194,12.93834782,-41.06541824,-68.59677887,-36.42210007,0.14615609,-108.6232071,-5.05353975,24.28391075,-14.83958149,0.96969837,0.01560325,-0.21393627,0.11693126,-0.03242133,0.10535116,-0.07942474,2
25296,3,20.8801,0.13246831,-1.01132596,0.10206,-38.77079773,-2.12728715,46.77084351,-19.93569183,25.28500366,-71.32417297,12.62104988,12.98977566,124.1697846,-0.4733265,-0.04821834,0.14913899,0.86683017,0.04554465,0.02806222,0.0297603,2
25297,1,20.89,0.32914919,-0.81954473,0.136004,28.38435745,-35.48761368,-60.98429489,-36.42210007,0.14615609,-108.6232071,-4.92312431,24.87711525,-15.24625111,0.96823126,0.01302352,-0.21885559,0.12025394,0.04852908,0.18295687,-0.09801601,2
25298,3,20.8901,0.16175219,-0.97315192,0.0968905,-42.7171669,1.24407351,46.73259735,-20.57877731,25.60654831,-71.79187012,12.17920876,12.52822018,124.1201248,-0.47334629,-0.04644125,0.14399423,0.86778581,0.00426672,0.02055632,-0.01297177,2
25299,5,20.9,0.16042133,-1.05842531,0.0590793,-11.34013176,2.21930504,19.2941227,-19.73107338,19.84799767,-84.12744904,-1.29043317,2.96615577,74.54586029,0.79526639,0.02463126,-0.01377685,-0.60560298,-0.06060185,0.00539158,0.06810737,2
25300,1,20.9,0.23666348,-0.85358018,0.02746797,42.2997818,-36.78962326,-55.44651794,-36.12978745,-1.72464192,-108.4478226,-4.65827703,25.41647339,-15.65651035,0.96683139,0.00933662,-0.22315598,0.12390082,0.14823264,0.06905894,-0.06006473,2
25301,3,20.9001,0.18727586,-0.94003808,0.10262349,-44.21521378,8.07427025,48.07898331,-20.92955208,27.68196487,-72.23033905,11.73410606,12.04819679,124.1420059,-0.47282922,-0.04462433,0.13871318,0.86902249,-0.02734241,0.02878493,-0.05129567,2
25302,5,20.91,0.14376785,-1.04419923,0.03706132,-13.64305019,8.06336212,22.44216728,-19.81876564,16.69102669,-83.71820831,-1.4194845,2.73833537,74.62290955,0.79488498,0.02433153,-0.01149664,-0.60616308,-0.03966223,-0.01326124,0.05178863,2
25303,1,20.91,0.09861735,-0.96053523,-0.01183263,48.84491348,-49.61078644,-50.6045723,-36.07132339,-0.29231218,-108.5062866,-3.85744715,22.00797272,-19.52497864,0.96794063,0.00021137,-0.1936086,0.16002119,0.27349088,0.01940358,0.0482657,2
25304,3,20.9101,0.14521652,-0.93710357,0.0739657,-43.75648499,10.53970814,49.71735764,-21.45571518,25.92809105,-72.61034393,11.29764843,11.55035114,124.1919251,-0.47210908,-0.04266281,0.13340825,0.87034208,0.00618649,0.00696807,-0.05115119,2
25305,5,20.92,0.09187278,-1.01146734,0.01352141,-14.95445538,8.17397785,24.63473511,-20.81262779,18.94182968,-83.89360046,-1.56189656,2.48875332,74.7013092,0.79449672,0.02400634,-0.0089948,-0.60672712,0.00614572,-0.03200065,0.01466309,2
25306,1,20.92,0.0222698,-1.04306233,0.02704918,38.76250076,-46.88190842,-46.84712982,-36.12978745,-0.29231218,-107.3955002,-3.63710427,22.46530724,-20.0236187,0.96649623,-0.00319548,-0.19714177,0.16434745,0.30653638,0.04602401,0.11771654,2
25307,3,20.9201,0.09034621,-0.97959232,0.05172001,-43.66363907,7.94184017,49.60950089,-21.45571518,25.92809105,-72.61034393,10.85876846,11.05539417,124.2193146,-0.47157261,-0.04070092,0.12809718,0.87152386,0.04988197,-0.00224535,-0.00612556,2
25308,5,20.93,0.0555779,-0.99445868,0.01555731,-15.48381138,3.72998619,26.02526665,-20.81262779,18.94182968,-83.89360046,-1.71409929,2.22737169,74.73561859,0.79434037,0.02368064,-0.00636875,-0.60697776,0.03702732,-0.02617374,-0.00415392,2
25309,1,20.93,0.06317548,-1.03596568,0.05950672,20.67177773,-35.62563324,-45.51808167,-36.45132828,-0.58462435,-107.7755051,-3.56316662,22.91266632,-20.40990448,0.96519965,-0.00518459,-0.20078273,0.16747864,0.27319524,0.07643743,0.11277802,2
25310,3,20.9301,0.04029816,-1.02605057,0.01125494,-43.33396912,5.07346535,48.71644211,-21.19263268,24.90499878,-72.63957977,9.84822655,9.48655128,124.6596451,-0.46736926,-0.03323974,0.11401778,0.87604868,0.08388265,-0.02660936,0.0439466,2
25311,5,20.94,0.04871437,-1.00441551,0.02443395,-16.98951149,-0.68843335,28.18245888,-21.10494041,18.59105492,-84.56591797,-1.88548124,1.94630742,74.72648621,0.79441243,0.02338073,-0.00351362,-0.60691839,0.0396833,-0.01519095,0.00593872,2
25312,1,20.94,0.10901464,-0.96923405,0.06294098,10.61071301,-25.68169594,-45.88957596,-35.8082428,-0.43846828,-107.658577,-3.55744815,23.36588097,-20.69466782,0.96402192,-0.00645149,-0.20456617,0.16962594,0.23787701,0.08201103,0.04713177,2
25313,3,20.9401,0.01814025,-1.02398133,-0.03087494,-41.53100204,0.89856184,46.88961792,-21.01724625,26.60040855,-72.84420013,9.42476559,9.02154827,124.6303406,-0.46732455,-0.03135629,0.10893956,0.87678778,0.08368555,-0.054763,0.0425112,2
25314,5,20.95,0.04992374,-1.0070442,0.02802267,-18.58623886,-1.86437905,30.90882683,-20.14031029,18.79567337,-84.97515106,-2.15990496,1.25457823,74.46581268,0.79586875,0.02162824,0.00268809,-0.60507691,0.03175203,-0.00819863,0.00878117,2
25315,1,20.95,0.14026144,-0.92429876,0.04880933,11.97707367,-21.07679558,-47.70281982,-35.8082428,-0.43846828,-107.658577,-3.52265072,23.83837891,-20.92983055,0.96286327,-0.00792217,-0.20846282,0.17139095,0.21630795,0.06910665,0.00341002,2
25316,3,20.9501,0.01395795,-0.98562372,-0.07451968,-40.52583694,0.4786998,45.46267319,-21.77725792,26.33732796,-73.07804871,9.01186562,8.57066345,124.6011734,-0.46729881,-0.02953921,0.10399103,0.87746525,0.08183906,-0.0963797,0.00838888,2
25317,5,20.96,0.03598576,-0.99975097,0.02942798,-18.63734436,-2.90555143,33.65378189,-21.13417053,18.88336754,-84.8874588,-2.34934235,0.91951036,74.43592072,0.79604805,0.02117718,0.00601064,-0.60483301,0.03460535,-0.00185404,0.00079211,2
25318,1,20.96,0.18450688,-0.92095792,0.05940267,14.48188114,-23.35787392,-48.60131454,-35.16515732,-0.99386144,-107.2493439,-2.23422623,22.57783127,-21.80647278,0.96348882,-0.01824671,-0.19580241,0.18170843,0.17294616,0.07403237,-0.0015822,2
25319,3,20.9601,0.02184587,-0.93970388,-0.06954692,-40.256073,5.3932476,44.11180496,-22.0111084,25.95732307,-73.77959442,8.60694218,8.13230133,124.6252594,-0.46688253,-0.02783289,0.09913395,0.87830436,0.06893961,-0.090941,-0.04038583,2
25320,5,20.97,0.01678174,-0.9890039,0.03146577,-19.87863159,-5.47751474,36.6227684,-20.87108994,18.24028015,-85.55977631,-2.55276585,0.55542445,74.38130951,0.79635632,0.020674,0.00960425,-0.60439795,0.04706798,0.00438075,-0.01072387,2
25321,1,20.97,0.26519105,-0.89407259,0.06174005,7.05802965,-25.26623535,-51.86718369,-35.10669327,-0.90616781,-107.0154877,-2.25726295,23.09670448,-22.07650375,0.96219873,-0.01938142,-0.2001479,0.18368158,0.08070146,0.06260635,-0.03863236,2
25322,3,20.9701,-0.03788321,-0.91086257,-0.0456075,-39.9003334,12.78362083,43.0069046,-22.0111084,25.95732307,-73.77959442,8.21202183,7.70443916,124.7271957,-0.4658851,-0.02622722,0.09437318,0.87940723,0.12292881,-0.06457251,-0.0708444,2
25323,5,20.98,-0.00256803,-0.96164346,0.02526781,-22.33124542,-9.49079037,38.97692871,-20.87108994,18.24028015,-85.55977631,-2.78273821,0.16863117,74.28871918,0.79685938,0.02024355,0.01348913,-0.60367495,0.05832195,0.00396334,-0.03931463,2
25324,1,20.98,0.43594098,-0.86228776,0.0324376,9.33154583,-23.49869728,-55.78082275,-34.81438065,-3.27389646,-107.2785721,-2.25324678,23.65462112,-22.32748604,0.9608441,-0.02079541,-0.20477138,0.18551269,-0.07940906,0.03488116,-0.07598472,2
25325,3,20.9801,-0.02003448,-0.90529841,-0.01763302,-40.74613571,18.13764191,42.76981354,-22.18649483,25.40192986,-73.54574585,7.95684099,6.93923235,124.9094467,-0.4642126,-0.02150349,0.089323,0.88094592,0.09681179,-0.03155222,-0.08324303,2
25326,1,20.99,0.62038922,-0.84009236,-0.04240844,15.85651493,-15.04597569,-57.05941391,-34.02513885,-1.46156096,-107.5416565,-2.15173101,24.22560692,-22.48311615,0.95957667,-0.02289358,-0.20935366,0.1867076,-0.25340199,-0.04026602,-0.10609186,2
25327,3,20.9901,0.07726096,-0.90690398,-0.00366997,-38.23373032,25.29588509,43.04521942,-22.80035019,24.58345413,-73.63343811,7.58478832,6.51226234,125.1427002,-0.46222779,-0.01988562,0.08471846,0.8824811,-0.01210041,-0.01295,-0.09120091,2
25328,1,21.0,0.72019494,-0.85695487,-0.17771475,21.29477692,-6.29173326,-59.99662781,-34.02513885,-1.46156096,-107.5416565,-1.96013737,24.82610512,-22.53873634,0.95837176,-0.02561862,-0.21404684,0.18721966,-0.3443161,-0.17878112,-0.09527619,2
25329,3,21.0001,0.10239507,-0.9097231,-0.02810293,-35.42541885,23.4148941,42.76992035,-23.18035698,24.99269104,-73.34112549,7.23857212,6.08905602,125.3610611,-0.46036872,-0.01816276,0.08033346,0.88389891,-0.04493894,-0.03083418,-0.08813586,2
25330,1,21.01,0.62432516,-0.98921067,-0.16597253,23.92013931,6.6664691,-59.3330307,-33.82051849,-2.68927217,-106.8401032,-3.04443336,26.32135201,-21.92253113,0.95678329,-0.01788254,-0.22836828,0.17914791,-0.24186179,-0.17102891,0.04808598,2
25331,3,21.0101,0.08863263,-0.93179184,-0.07779558,-34.86339188,14.29895687,41.03721237,-23.50189972,25.05115509,-73.6042099,6.89253902,5.6831727,125.4904404,-0.45920745,-0.01649658,0.07603459,0.88491529,-0.03997513,-0.07117856,-0.06023951,2
25332,1,21.02,0.32215512,-1.03402674,-0.05632104,9.08948135,19.52250671,-55.47899628,-33.11896896,-2.25080395,-106.7816391,-2.86758685,26.87866402,-21.70707321,0.95601422,-0.01984864,-0.23276915,0.17737398,0.07701579,-0.05123629,0.12172214,2
25333,3,21.0201,0.08105727,-0.94472086,-0.09277653,-35.1526947,11.03194427,40.01353455,-23.41420555,24.84653664,-73.89652252,6.54168367,5.28769159,125.5890808,-0.45829317,-0.0149004,0.07174431,0.88577551,-0.04019852,-0.07828927,-0.04638037,2
25334,3,21.0301,0.0178373,-0.9508574,-0.10704487,-34.34295654,7.90308142,39.31013489,-23.41420555,24.84653664,-73.89652252,5.05694628,4.47955847,126.3411789,-0.45209071,-0.01494477,0.05695863,0.89002615,0.01383976,-0.08076026,-0.03669833,2
25335,3,21.0401,-0.05457268,-0.95122653,-0.13672802,-32.86525726,4.6388154,38.36455154,-23.61882401,24.32037354,-73.98421478,4.72678661,4.10044289,126.3887634,-0.45161015,-0.01331924,0.0529022,0.89054602,0.0737355,-0.08953856,-0.03115479,2
25336,3,21.0501,-0.08372036,-0.95523721,-0.12178154,-30.61971664,6.32259607,36.33176422,-24.55422401,24.14498711,-74.36421967,4.41923904,3.74278235,126.4553299,-0.45099595,-0.01177584,0.04910308,0.89109641,0.09635817,-0.06879383,-0.02846704,2
25337,1,21.06,0.17994104,-0.86856884,0.17804791,-13.05099964,42.07417679,-69.48045349,-31.01432228,-2.54311609,-106.9570313,0.46145976,26.98087502,-20.51689911,0.95668942,-0.04539799,-0.22885466,0.17409796,0.25672609,0.17007214,-0.01199275,2
25338,3,21.0601,-0.08573887,-0.94303304,-0.12947068,-29.66141129,10.52911568,34.8519516,-24.64191818,24.55422401,-73.92575073,4.12128496,3.40284562,126.5654144,-0.45005381,-0.01034511,0.04544426,0.89178443,0.09296598,-0.07283783,-0.04016513,2
25339,1,21.07,0.21808451,-0.85090339,0.21755381,-13.68545437,51.84558868,-64.61919403,-30.72201157,-2.04618526,-106.9277954,0.57811981,27.60145187,-19.90731812,0.95629352,-0.0460581,-0.2341052,0.16904478,0.2003385,0.17593583,-0.040786,2
25340,3,21.0701,-0.07601287,-0.92895353,-0.14862067,-27.96726799,14.29046535,32.88228226,-24.58345413,23.58959389,-74.51037598,3.83986449,3.08560491,126.7143173,-0.44881997,-0.00903326,0.04200121,0.89258897,0.0782164,-0.08877043,-0.05271697,2
25341,5,21.08,-0.13494667,-0.94741917,-0.00948976,-11.18081379,-2.27266455,64.59513092,-24.02806091,16.13563347,-87.13825989,-6.8295269,-6.57069969,72.48031616,0.80580902,0.01414271,0.08129446,-0.5863983,0.07394005,0.04081723,-0.05092395,2
25342,1,21.08,0.28551516,-0.85972738,0.2557922,-10.30833149,65.96807098,-53.78173065,-30.69277954,-1.90002918,-106.5477905,0.80193472,28.10480881,-19.13751984,0.95627141,-0.0470557,-0.23829655,0.16292807,0.14093508,0.21080244,-0.02929687,2
25343,3,21.0801,-0.03700545,-0.91276765,-0.17206687,-26.5120945,17.14691925,31.34994316,-24.58345413,23.58959389,-74.51037598,2.25577831,2.57446241,127.6914978,-0.44098997,-0.01148613,0.02756441,0.89701521,0.03376396,-0.10375334,-0.06867522,2
25344,5,21.09,-0.15289229,-0.92096651,-0.09140007,-11.18343163,-6.29658985,65.35803223,-24.02806091,16.13563347,-87.13825989,-6.94384956,-7.22587061,72.45528412,0.80584997,0.01158104,0.08645919,-0.58565921,0.07884531,-0.03730392,-0.08248083,2
25345,1,21.09,0.46943948,-0.84383506,0.11661704,-12.94367123,53.91354752,-54.70613098,-29.5819931,-1.81233561,-107.3078003,0.94821274,28.6219101,-18.49993896,0.95600706,-0.04764511,-0.24267282,0.15776736,-0.03397325,0.06985769,-0.0553304,2
25346,5,21.1,-0.08364214,-0.89825118,-0.14451376,-14.60284042,-6.80375099,61.28835678,-24.43729782,15.60947037,-86.81671906,-8.42167377,-7.68150234,72.98625946,0.80288267,0.01916799,0.09727538,-0.58783472,-0.00196657,-0.08081864,-0.10289155,2
25347,1,21.1,0.55833781,-0.88947332,0.06994777,2.65614367,43.82364655,-51.90834045,-29.5819931,-1.81233561,-107.3078003,1.21071661,29.11472893,-17.96516228,0.95555818,-0.04934268,-0.24665603,0.15373626,-0.11715551,0.01810268,-0.01162891,2
25348,5,21.11,-0.07032701,-0.91247737,-0.1755162,-17.47138023,-1.05490494,58.72782898,-24.9342289,15.49254608,-86.90441132,-8.60509109,-8.26645756,73.03074646,0.80256557,0.01737194,0.10228939,-0.5874722,-0.02282379,-0.09291583,-0.086372,2
25349,1,21.11,0.58589333,-0.9293223,0.10595232,-3.13467693,40.67866898,-49.8522377,-29.37737465,-2.30926633,-106.7231827,2.28447294,30.59824753,-18.26592445,0.95130938,-0.0608571,-0.25740942,0.1582638,-0.13555337,0.04581603,0.0346861,2
25350,5,21.12,-0.11098041,-0.93009436,-0.19826785,-20.74302483,1.8895117,58.96234512,-25.28500366,14.35252857,-87.2844162,-8.82509708,-8.85096264,73.10894012,0.8020581,0.01579816,0.10748641,-0.58728194,0.00855064,-0.11353477,-0.07056537,2
25351,1,21.12,0.58644384,-0.93316579,0.15464702,-9.03709221,26.18754578,-50.16670609,-28.14966393,-2.16311026,-107.3370361,2.35730004,31.07764053,-17.92089653,0.9506318,-0.06129207,-0.26147917,0.15547118,-0.11780433,0.08300181,0.0515665,2
25352,5,21.13,-0.20370786,-0.99114299,-0.11181799,-21.19801331,2.5198226,64.50388336,-25.34346581,14.73253441,-87.86904144,-9.05252075,-9.48980236,73.20098877,0.80145812,0.01397145,0.11309207,-0.58709449,0.09409889,-0.0280141,-0.00623165,2
25353,1,21.13,0.60209137,-0.9682464,0.22094758,-3.00255895,10.20129871,-49.29466248,-27.76965714,-1.92926037,-106.6062546,2.40641665,31.56082916,-17.75722504,0.94968921,-0.06192897,-0.26551455,0.15413393,-0.12800454,0.14722918,0.0928276,2
25354,3,21.1301,-0.02367264,-0.99449998,-0.12738052,-18.38434219,13.74649143,27.33996964,-25.57731628,23.64805603,-74.94884491,1.00334263,1.29809332,128.860733,-0.43165332,-0.00643915,0.01278664,0.90192598,-0.01014934,-0.01144281,0.00279983,2
25355,5,21.14,-0.29121378,-1.0700438,-0.01401484,-21.8012619,-0.95801407,75.7505188,-25.34346581,14.73253441,-87.86904144,-9.28551006,-10.24334526,73.27114868,0.80093277,0.01159763,0.11950776,-0.58659202,0.17376132,0.06747219,0.07737287,2
25356,1,21.14,0.578605,-0.99063832,0.3066448,-3.83167624,2.07115984,-42.73683929,-27.91581345,-1.92926037,-107.2493439,2.3993938,31.98518562,-17.69442177,0.9487645,-0.06225195,-0.26907977,0.15351497,-0.0990926,0.23195694,0.12379557,2
25357,3,21.1401,-0.04023289,-0.9841091,-0.14121062,-18.26476097,8.17740059,26.12744522,-25.57731628,23.23881912,-74.94884491,0.81644273,1.04879904,128.9629822,-0.43083292,-0.00519008,0.0103722,0.90235722,0.00350005,-0.02067597,-0.00482737,2
25358,5,21.15,-0.2149823,-1.06046784,-0.00229183,-28.9428997,-2.3793993,78.73441315,-25.92809105,14.84945869,-87.86904144,-8.64220428,-11.17800903,72.85450745,0.80286765,0.00266899,0.12266773,-0.58339441,0.08304206,0.08006985,0.07532877,2
25359,1,21.15,0.49252537,-0.9678514,0.33014643,-2.22558165,0.76868302,-42.03573227,-27.91581345,-1.92926037,-107.2493439,2.40154457,32.40358734,-17.64646339,0.94781607,-0.06267416,-0.27257201,0.15304033,-0.00595489,0.25658715,0.10995781,2
25360,3,21.1501,-0.06870779,-0.96819365,-0.1492725,-18.3461628,5.31102943,24.88474846,-25.95732307,22.82958221,-75.12422943,0.62954795,0.80861777,129.036026,-0.43024546,-0.00400638,0.00799509,0.90266776,0.028511,-0.02756954,-0.01796612,2
25361,5,21.16,-0.05415743,-0.95023143,-0.07979146,-33.77877426,4.18203926,69.13774872,-26.89272118,13.00789261,-87.45980835,-9.00365829,-11.86081505,72.9732666,0.80204797,0.00152023,0.12923652,-0.58310777,-0.09794451,0.00395293,-0.02976546,2
25362,1,21.16,0.45444992,-0.97757441,0.3505041,2.97777057,-4.03818893,-39.51860428,-27.24349594,-2.22157264,-107.4247284,5.86716366,31.62267303,-16.40615273,0.9490822,-0.08756378,-0.26230341,0.15090552,0.03328139,0.26362276,0.12435383,2
25363,3,21.1601,-0.08957369,-0.95972484,-0.16030923,-17.63360786,4.86900234,23.99498177,-26.33732796,23.03420067,-75.06577301,0.44970044,0.57693398,129.1047516,-0.42969525,-0.00285994,0.00570689,0.90295142,0.04563413,-0.03646931,-0.02373573,2
25364,1,21.17,0.44388017,-0.96444923,0.37240613,-0.24574997,-0.32358947,-38.21604538,-26.98041534,-1.90002918,-106.7816391,5.8956461,32.00146103,-16.34645081,0.94822019,-0.08806827,-0.26546076,0.15050945,0.03701087,0.24719289,0.11074367,2
25365,3,21.1701,-0.09157529,-0.95877379,-0.16792971,-16.25908279,5.73111105,22.67587662,-26.07424736,21.2218647,-75.27038574,0.28298578,0.35965595,129.1817932,-0.42908269,-0.00177536,0.00357732,0.90325648,0.04372878,-0.04114941,-0.02358136,2
25366,1,21.18,0.4614943,-0.93473208,0.18522976,2.95263624,3.88302183,-36.96141434,-27.53580856,-1.72464192,-107.5708847,5.98068476,32.36166382,-16.23736763,0.94741404,-0.08890024,-0.2684257,0.14983687,0.02669596,0.0610312,0.07638703,2
25367,3,21.1801,-0.10667305,-0.9682405,-0.16765028,-15.1928091,6.23382807,20.72407913,-26.89272118,22.47880745,-75.65039062,-0.20342135,-0.49634773,128.7039642,-0.43284404,0.00313629,-0.00347508,0.90145671,0.05182123,-0.03535404,-0.01342229,2
25368,1,21.19,0.42203969,-0.95708632,0.10851544,13.90649414,7.94244623,-42.22328186,-26.74656487,-2.83542824,-108.3308945,6.2084856,32.76719666,-16.06361008,0.9464556,-0.09079752,-0.27163091,0.1489774,0.0707861,-0.01887,0.1014507,2
25369,3,21.1901,-0.08874474,-0.97174263,-0.15739784,-15.53960514,7.20123863,18.82455826,-26.89272118,22.47880745,-75.65039062,-0.36501908,-0.67253417,128.7929077,-0.43214914,0.00391609,-0.00540875,0.90177745,0.02197171,-0.01763059,-0.01233283,2
25370,1,21.2,0.47432804,-0.97511834,0.06555048,16.92014122,11.74559212,-39.04465103,-26.57117844,-1.8415668,-107.9801178,6.48938227,33.13481903,-15.84614372,0.94558883,-0.0929747,-0.27449036,0.14789408,0.02349267,-0.0659405,0.11931887,2
25371,3,21.2001,-0.05249697,-0.97672111,-0.16037181,-14.57162666,9.49895287,17.71614647,-25.89885902,21.92341423,-75.5919342,-0.51870424,-0.83417821,128.9040375,-0.43128115,0.00461559,-0.00722322,0.90217698,-0.01742001,-0.01715103,-0.00901311,2
25372,1,21.21,0.51566255,-0.93039715,0.04294486,7.65074873,11.39155865,-36.01204681,-26.57117844,-1.8415668,-107.9801178,5.69932842,33.37726212,-15.12312698,0.94649696,-0.08494975,-0.27805454,0.14004546,-0.01084027,-0.08621734,0.07486814,2
25373,3,21.2101,-0.01779392,-1.00081289,-0.13374102,-15.50317955,7.8682065,17.75685501,-26.24963379,20.66647148,-75.70885468,-0.68083513,-0.99832952,128.9989929,-0.43054211,0.00530533,-0.00911297,0.90250897,-0.05605593,0.01528182,0.00926771,2
25374,1,21.22,0.55369568,-0.84348404,0.03413817,1.56035817,10.79763222,-34.18864059,-25.7234726,-2.01695418,-106.7231827,5.81184196,33.70072174,-14.93701553,0.9458155,-0.08573748,-0.28073773,0.13881128,-0.04093786,-0.08268696,-0.01260036,2
25375,3,21.2201,0.0150263,-1.01539302,-0.10402747,-17.07318115,7.15485477,17.7560215,-26.45425224,23.12189484,-76.03040314,-0.85835141,-1.16326904,129.0865326,-0.42986414,0.00594596,-0.01112605,0.90280545,-0.09229396,0.04970152,0.01784726,2
25376,1,21.23,0.549061,-0.76398009,-0.00153053,11.78883553,10.83089352,-35.11261749,-25.43115997,-3.62467122,-106.9570313,6.03281879,34.03233719,-14.74120426,0.94503164,-0.08739249,-0.28336614,0.13777277,-0.02757949,-0.11731533,-0.08967615,2
25377,3,21.2301,0.0326852,-1.02071989,-0.08881161,-17.54035187,6.05841637,18.25893784,-26.22040367,22.12803268,-75.29962158,-0.23190272,-0.14113073,129.7812195,-0.42434919,0.00025644,-0.00235511,0.90549552,-0.10783247,0.06514826,0.02003461,2
25378,1,21.24,0.53432733,-0.7416966,-0.01159172,12.48656082,13.37811375,-37.56720352,-25.60654831,-1.81233561,-107.1324158,6.28161287,34.38378906,-14.50769234,0.944206,-0.08918761,-0.28615776,0.13650762,-0.0067952,-0.12979703,-0.10786384,2
25379,3,21.2401,0.0337074,-1.01359189,-0.07078786,-18.55072212,2.95138264,18.72922897,-27.30195808,22.12803268,-75.65039062,-0.42041948,-0.32238418,129.8264771,-0.42399532,0.00099237,-0.00451555,0.90565258,-0.09578199,0.07467962,0.01020955,2
25380,1,21.25,0.5022741,-0.73078054,0.01848409,8.67001534,13.05450344,-36.33926392,-24.81730461,-1.81233561,-106.8401032,6.49039364,34.72301865,-14.27989197,0.9434216,-0.09064062,-0.28889528,0.13520147,0.03066755,-0.10209247,-0.11229044,2
25381,3,21.2501,0.0407954,-0.99497581,-0.07305446,-19.48317909,-1.50926852,19.49261093,-27.30195808,23.32651329,-75.65039062,-0.6155988,-0.51754534,129.8288727,-0.42398316,0.00181276,-0.00678012,0.90564287,-0.10513138,0.0732724,-0.00824874,2
25382,1,21.26,0.51655561,-0.73385787,0.02163033,9.6431694,14.50640774,-34.35590363,-24.81730461,-1.81233561,-106.8401032,5.28052616,35.49666595,-14.09868336,0.94247866,-0.08091189,-0.29682681,0.13069499,0.02250127,-0.09660451,-0.10563393,2
25383,3,21.2601,0.02518719,-0.96434128,-0.07661507,-20.02279663,-5.81590271,20.59049225,-26.89272118,22.74188805,-75.18269348,-0.81341189,-0.7299754,129.7907257,-0.42429477,0.00275673,-0.00913025,0.90547401,-0.09145142,0.06895944,-0.03709845,2
25384,5,21.27,-0.20405087,-0.92024016,-0.04936288,-10.65933609,-5.00549746,67.64300537,-30.60508537,11.51710033,-89.50598907,-11.44831371,-18.81494522,72.86867523,0.79944229,-0.01742698,0.18928829,-0.56987572,-0.06672332,0.07282988,-0.02678197,2
25385,1,21.27,0.56173569,-0.76312721,0.03119055,9.16335201,11.99976349,-35.72440338,-23.61882401,-2.51388478,-106.869339,5.48799706,35.83441544,-13.88865852,0.94165832,-0.08237036,-0.29952788,0.12952918,-0.0144721,-0.07531474,-0.07276691,2
25386,3,21.2701,-6.741e-05,-0.93529391,-0.10175589,-21.57816124,-9.16759872,21.19357872,-27.21426392,21.77725792,-75.67962646,-1.02430522,-0.95362908,129.7202911,-0.42486519,0.00373602,-0.01162686,0.90517431,-0.06863163,0.04367735,-0.0608494,2
25387,5,21.28,-0.26023886,-0.91311157,-0.08645608,-10.18665218,-13.53553486,66.1893158,-31.48202324,12.80327415,-89.56445312,-11.54443169,-19.48768425,72.82295227,0.7992475,-0.0201785,0.19434975,-0.56835234,-0.02225975,0.03738612,-0.03534701,2
25388,1,21.28,0.65264922,-0.79970837,0.06860116,6.83260775,12.23319244,-35.69815445,-24.49576187,-1.90002918,-106.869339,5.67532206,36.17109299,-13.67485142,0.94084644,-0.0836386,-0.30224809,0.1282911,-0.10235469,-0.04178005,-0.03550594,2
